player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,team,position,week,year,opponent,home
Austin Pettis,1.0,1.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Jerricho Cotchery,2.0,2.0,20.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Jerome Simpson,4.0,5.0,32.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Jeremy Maclin,8.0,14.0,116.0,14.5,38.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Jason Avant,8.0,12.0,70.0,8.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
James Jones,7.0,10.0,100.0,14.3,27.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Jacoby Jones,1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Hakeem Nicks,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Greg Jennings,7.0,9.0,45.0,6.4,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Eric Weems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Eddie Royal,3.0,7.0,39.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Earl Bennett,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Kevin Walter,1.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Mario Manningham,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,16,2012,,
Louis Murphy,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Lavelle Hawkins,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Lance Moore,4.0,5.0,30.0,7.5,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Kevin Ogletree,1.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Josh Cribbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,FA,WR,16,2012,,
Kenny Britt,2.0,6.0,41.0,20.5,39.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Kassim Osgood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Josh Morgan,2.0,5.0,21.0,10.5,11.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Brandon Lloyd,6.0,12.0,62.0,10.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Calvin Johnson,11.0,16.0,225.0,20.5,49.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,16,2012,,
Brian Robiskie,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Brian Hartline,2.0,7.0,12.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Braylon Edwards,3.0,5.0,36.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Brandon Tate,1.0,1.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Brandon Stokley,5.0,6.0,32.0,6.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Brandon Marshall,6.0,15.0,68.0,11.3,30.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Brandon Gibson,2.0,3.0,33.0,16.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Brad Smith,2.0,2.0,11.0,5.5,9.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Anquan Boldin,7.0,7.0,93.0,13.3,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Andre Johnson,7.0,10.0,97.0,13.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Donnie Avery,5.0,10.0,38.0,7.6,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Donald Driver,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Domenik Hixon,3.0,5.0,36.0,12.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Devin Hester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Devin Aromashodu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Devery Henderson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Derek Hagan,1.0,3.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Deon Butler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Darrius Heyward-Bey,2.0,6.0,31.0,15.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Courtney Roby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Chaz Schilens,2.0,2.0,31.0,15.5,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
David Reed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Riley Cooper,1.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Jordan Shipley,5.0,10.0,82.0,16.4,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Eric Decker,6.0,6.0,65.0,10.8,15.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Damian Williams,3.0,5.0,39.0,13.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Brandon LaFell,5.0,7.0,38.0,7.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Armanti Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Mike Williams,7.0,17.0,132.0,18.9,61.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Demaryius Thomas,9.0,14.0,102.0,11.3,23.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Harry Douglas,2.0,2.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Leonard Hankerson,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Torrey Smith,5.0,11.0,88.0,17.6,43.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Jerrel Jernigan,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Jon Baldwin,2.0,6.0,64.0,32.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Victor Cruz,3.0,5.0,21.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Marlon Moore,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Danario Alexander,3.0,6.0,69.0,23.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Wes Welker,10.0,12.0,88.0,8.8,25.0,1.0,1.0,1.0,9.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Marques Colston,10.0,13.0,153.0,15.3,60.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Reggie Wayne,5.0,12.0,81.0,16.2,33.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Pierre Garcon,7.0,9.0,89.0,12.7,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Nate Washington,2.0,6.0,15.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Miles Austin,4.0,8.0,45.0,11.3,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Robert Meachem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Mike Wallace,1.0,5.0,13.0,13.0,13.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Mike Thomas,1.0,1.0,5.0,5.0,5.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Micheal Spurlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Michael Jenkins,2.0,3.0,41.0,20.5,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Michael Crabtree,4.0,9.0,65.0,16.3,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Matt Willis,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Steve Johnson,4.0,10.0,44.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,16,2012,,
Vincent Jackson,7.0,15.0,108.0,15.4,46.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Tiquan Underwood,1.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Terrance Copper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Ted Ginn Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Steve Smith,4.0,8.0,45.0,11.3,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Roddy White,8.0,10.0,153.0,19.1,44.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Sidney Rice,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Santana Moss,2.0,3.0,26.0,13.0,22.0,1.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Ruvell Martin,2.0,2.0,22.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Roscoe Parrish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Martel Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Jaxon Shipley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,16,2012,,
Julio Jones,7.0,11.0,71.0,10.1,16.0,0.0,1.0,1.0,-7.0,0.0,0.0,1.0,12.4,TEN,WR,16,2012,GB,False
Randall Cobb,3.0,5.0,62.0,20.7,31.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,12.2,GB,WR,16,2012,TEN,True
A.J. Green,10.0,18.0,116.0,11.6,21.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,9.6,ARI,WR,16,2012,CHI,True
Marvin Jones Jr.,5.0,7.0,65.0,13.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.5,JAC,WR,16,2012,NE,True
Travis Benjamin,3.0,5.0,46.0,15.3,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,SF,WR,16,2012,SEA,False
Andre Roberts,5.0,12.0,44.0,8.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,LAC,WR,16,2012,NYJ,False
T.Y. Hilton,2.0,4.0,34.0,17.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,IND,WR,16,2012,KC,False
Emmanuel Sanders,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,BUF,WR,16,2012,MIA,False
Josh Gordon,1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,KC,WR,16,2012,IND,True
Danny Amendola,2.0,7.0,5.0,2.5,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,HOU,WR,16,2012,MIN,True
Matthew Slater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NE,WR,16,2012,JAC,False
T.Y. Hilton,4.0,6.0,111.0,27.8,70.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.1,IND,WR,17,2012,HOU,True
Golden Tate,3.0,4.0,105.0,35.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,FA,WR,17,2012,,
Antonio Brown,2.0,3.0,22.0,11.0,13.0,0.0,1.0,2.0,-6.0,0.0,0.0,1.0,7.6,FA,WR,17,2012,,
Alshon Jeffery,4.0,7.0,76.0,19.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,FA,WR,17,2012,,
Dez Bryant,4.0,8.0,71.0,17.8,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,FA,WR,17,2012,,
Dwayne Harris,1.0,4.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,FA,WR,17,2012,,
Larry Fitzgerald,2.0,5.0,13.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,FA,WR,17,2012,,
Jarrett Boykin,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jordan White,1.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Junior Hemingway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Toney Clemons,2.0,4.0,24.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Rishard Matthews,3.0,6.0,36.0,12.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
LaVon Brazill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Keshawn Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Devon Wylie,2.0,4.0,11.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Trevor Graham,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
A.J. Jenkins,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jeremy Ross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Chris Givens,2.0,3.0,54.0,27.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jarius Wright,3.0,5.0,90.0,30.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Joe Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Michael Preston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jermaine Kearse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Drew Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Marcus Thigpen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Damaris Johnson,1.0,4.0,8.0,8.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
David Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Deonte Thompson,4.0,4.0,26.0,6.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Rod Streater,4.0,6.0,77.0,19.3,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Josh Cooper,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Brian Quick,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Lestar Jean,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Terrelle Pryor Sr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.0,1.0,0.0,1.0,0.0,FA,WR,17,2012,,
Armon Binns,3.0,7.0,40.0,13.3,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Aldrick Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Ryan Whalen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jeremy Kerley,3.0,5.0,88.0,29.3,40.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Denarius Moore,1.0,6.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Edmond Gates,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Kris Durham,1.0,2.0,25.0,25.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
DeVier Posey,1.0,2.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Marvin McNutt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Rueben Randle,4.0,4.0,58.0,14.5,38.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Michael Floyd,8.0,14.0,166.0,20.8,53.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,17,2012,,
Kendall Wright,2.0,3.0,40.0,20.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Justin Blackmon,6.0,13.0,79.0,13.2,30.0,1.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Joe Morgan,1.0,1.0,8.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Andrew Hawkins,3.0,3.0,18.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jamar Newsome,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Doug Baldwin,2.0,2.0,19.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Mike Brown,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jerrell Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Austin Pettis,3.0,5.0,24.0,8.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
James Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Darius Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Greg Little,3.0,5.0,38.0,12.7,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jerricho Cotchery,2.0,3.0,21.0,10.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jerome Simpson,3.0,6.0,39.0,13.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jeremy Maclin,4.0,9.0,22.0,5.5,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jason Avant,4.0,5.0,39.0,9.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
James Jones,6.0,7.0,62.0,10.3,30.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jacoby Jones,3.0,5.0,36.0,12.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Hakeem Nicks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Greg Jennings,8.0,12.0,120.0,15.0,45.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Eric Weems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Eddie Royal,4.0,6.0,61.0,15.3,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Jordy Nelson,3.0,5.0,87.0,29.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Earl Bennett,5.0,5.0,109.0,21.8,60.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Kevin Walter,3.0,5.0,51.0,17.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Louis Murphy,3.0,7.0,57.0,19.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Lavelle Hawkins,1.0,1.0,42.0,42.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Lance Moore,4.0,6.0,121.0,30.3,51.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Kevin Ogletree,2.0,4.0,25.0,12.5,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Josh Cribbs,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Kenny Britt,2.0,5.0,21.0,10.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Kassim Osgood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Josh Morgan,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Brandon Lloyd,1.0,5.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Calvin Johnson,5.0,14.0,72.0,14.4,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Brian Robiskie,2.0,2.0,30.0,15.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Brian Hartline,5.0,7.0,69.0,13.8,22.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Braylon Edwards,4.0,8.0,42.0,10.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Brandon Tate,3.0,5.0,53.0,17.7,44.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Brandon Stokley,3.0,3.0,49.0,16.3,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Brandon Marshall,5.0,14.0,42.0,8.4,19.0,0.0,0.0,1.0,-2.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Brandon Gibson,3.0,6.0,45.0,15.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Brad Smith,2.0,6.0,26.0,13.0,17.0,0.0,0.0,2.0,20.0,1.0,0.0,1.0,0.0,FA,WR,17,2012,,
Andre Johnson,12.0,17.0,141.0,11.8,39.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
Donnie Avery,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,17,2012,,
